stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,platform_code
hkir_329585_1,"Körösladány, templom",46.956323,21.081787,,hkir_329585,
hkir_329585_2,"Körösladány, templom",46.956900,21.081956,,hkir_329585,
hkir_329586,"Körösladány, Újladány",46.942139,21.081156,1,,
hkir_329586_1,"Körösladány, Újladány",46.942285,21.081143,,hkir_329586,
hkir_329586_2,"Körösladány, Újladány",46.941991,21.081168,,hkir_329586,
hkir_329587,"Körösladány, vasútállomás bejárati út",46.967175,21.088625,1,,
hkir_329587_1,"Körösladány, vasútállomás bejárati út",46.966951,21.088607,,hkir_329587,
hkir_329587_2,"Körösladány, vasútállomás bejárati út",46.967399,21.088641,,hkir_329587,
hkir_329588,"Körösnagyharsány, községháza",47.009357,21.646061,1,,
hkir_329588_1,"Körösnagyharsány, községháza",47.009356,21.646061,,hkir_329588,
hkir_329589,"Körösnagyharsány, Petőfi utca",47.003925,21.636389,1,,
hkir_329589_1,"Körösnagyharsány, Petőfi utca",47.003857,21.636701,,hkir_329589,
hkir_329589_2,"Körösnagyharsány, Petőfi utca",47.003996,21.636075,,hkir_329589,
hkir_329591,"Köröstarcsa, ABC áruház",46.879894,21.026432,1,,
hkir_329591_1,"Köröstarcsa, ABC áruház",46.879603,21.026289,,hkir_329591,
hkir_329591_2,"Köröstarcsa, ABC áruház",46.880187,21.026573,,hkir_329591,
hkir_329593,"Köröstarcsa, Halastavi elágazás",46.890488,21.040558,1,,
hkir_329593_1,"Köröstarcsa, Halastavi elágazás",46.891009,21.040856,,hkir_329593,
hkir_329593_2,"Köröstarcsa, Halastavi elágazás",46.889964,21.040259,,hkir_329593,
hkir_329594,"Köröstarcsa, mezőgazdasági telep",46.904213,21.048262,1,,
hkir_329594_1,"Köröstarcsa, mezőgazdasági telep",46.904481,21.048331,,hkir_329594,
hkir_329594_2,"Köröstarcsa, mezőgazdasági telep",46.903948,21.048190,,hkir_329594,
hkir_329595,"Köröstarcsa, posta",46.882698,21.027426,1,,
hkir_329595_1,"Köröstarcsa, posta",46.882821,21.027502,,hkir_329595,
hkir_329595_2,"Köröstarcsa, posta",46.882578,21.027350,,hkir_329595,
hkir_329596,"Köröstarcsa, Széchenyi utca",46.871887,21.025524,1,,
hkir_329596_1,"Köröstarcsa, Széchenyi utca",46.871968,21.025252,,hkir_329596,
hkir_329596_2,"Köröstarcsa, Széchenyi utca",46.871805,21.025793,,hkir_329596,
hkir_329598,"Köröstarcsa, Újváros",46.875343,21.020489,1,,
hkir_329598_1,"Köröstarcsa, Újváros",46.875772,21.020924,,hkir_329598,
hkir_329598_2,"Köröstarcsa, Újváros",46.874917,21.020053,,hkir_329598,
hkir_329599,"Körösújfalu, Táncsics utca",46.968245,21.397451,1,,
hkir_329599_1,"Körösújfalu, Táncsics utca",46.968245,21.397451,,hkir_329599,
hkir_329600,"Körösújfalu, Zrínyi utca",46.963013,21.398638,1,,
hkir_329600_1,"Körösújfalu, Zrínyi utca",46.963014,21.398654,,hkir_329600,
hkir_329600_2,"Körösújfalu, Zrínyi utca",46.963013,21.398620,,hkir_329600,
hkir_329602,"Körösújfalu,  9,2-es kilométerkő",46.955982,21.375801,1,,
hkir_329602_1,"Körösújfalu,  9,2-es kilométerkő",46.955957,21.375710,,hkir_329602,
hkir_329602_2,"Körösújfalu,  9,2-es kilométerkő",46.956009,21.375892,,hkir_329602,
hkir_329603,"Kötegyán, Arany János utca",46.740913,21.475643,1,,
hkir_329603_1,"Kötegyán, Arany János utca",46.740893,21.475608,,hkir_329603,
hkir_329603_2,"Kötegyán, Arany János utca",46.740932,21.475678,,hkir_329603,
hkir_329604,"Kötegyán, Bocskai tér",46.738079,21.486523,1,,
hkir_329604_2,"Kötegyán, Bocskai tér",46.738124,21.486438,,hkir_329604,
hkir_329605,"Kötegyán, Jókai utca",46.745117,21.475157,1,,
hkir_329605_1,"Kötegyán, Jókai utca",46.745145,21.475181,,hkir_329605,
hkir_329605_2,"Kötegyán, Jókai utca",46.745092,21.475134,,hkir_329605,
hkir_329606,"Kötegyán, országhatár",46.762867,21.478168,1,,
hkir_329606_1,"Kötegyán, országhatár",46.762788,21.478174,,hkir_329606,
hkir_329606_2,"Kötegyán, országhatár",46.762949,21.478162,,hkir_329606,
hkir_329607,"Kötegyán, piactér",46.734741,21.479080,1,,
hkir_329607_1,"Kötegyán, piactér",46.734734,21.479121,,hkir_329607,
hkir_329607_2,"Kötegyán, piactér",46.734746,21.479041,,hkir_329607,
hkir_329609,"Kötegyán, vasútállomás bejárati út",46.756657,21.475546,1,,
hkir_329609_1,"Kötegyán, vasútállomás bejárati út",46.756733,21.475529,,hkir_329609,
hkir_329609_2,"Kötegyán, vasútállomás bejárati út",46.756584,21.475563,,hkir_329609,
hkir_329611,"Kunágota, Árpád utca 24-26.",46.420879,21.059757,1,,
hkir_329611_1,"Kunágota, Árpád utca 24-26.",46.420819,21.059844,,hkir_329611,
hkir_329611_2,"Kunágota, Árpád utca 24-26.",46.420940,21.059670,,hkir_329611,
hkir_329612,"Kunágota, autóbusz-váróterem",46.424259,21.048605,1,,
hkir_329612_1,"Kunágota, autóbusz-váróterem",46.424334,21.048434,,hkir_329612,
hkir_329612_2,"Kunágota, autóbusz-váróterem",46.424183,21.048776,,hkir_329612,
hkir_329613,"Kunágota, Géppark",46.419224,21.035675,1,,
hkir_329613_1,"Kunágota, Géppark",46.419162,21.035623,,hkir_329613,
hkir_329613_2,"Kunágota, Géppark",46.419284,21.035726,,hkir_329613,
hkir_329614,"Kunágota, községháza",46.426586,21.055716,1,,
hkir_329614_1,"Kunágota, községháza",46.427045,21.055851,,hkir_329614,
hkir_329614_2,"Kunágota, községháza",46.427106,21.055898,,hkir_329614,
hkir_329614_3,"Kunágota, községháza",46.426159,21.055478,,hkir_329614,
hkir_329614_4,"Kunágota, községháza",46.426032,21.055637,,hkir_329614,
hkir_329615,"Kunágota, Petőfi utca",46.421332,21.041126,1,,
hkir_329615_1,"Kunágota, Petőfi utca",46.421233,21.040688,,hkir_329615,
hkir_329615_2,"Kunágota, Petőfi utca",46.421455,21.041549,,hkir_329615,
hkir_329616,"Kunágota, SERKÖV",46.427601,21.017374,1,,
hkir_329616_1,"Kunágota, SERKÖV",46.427532,21.017558,,hkir_329616,
hkir_329616_2,"Kunágota, SERKÖV",46.427668,21.017190,,hkir_329616,
hkir_329618,"Kunágota, magyarbánhegyesi elágazás",46.442658,20.986448,1,,
hkir_329618_2,"Kunágota, magyarbánhegyesi elágazás",46.442672,20.987059,,hkir_329618,
hkir_329618_3,"Kunágota, magyarbánhegyesi elágazás",46.442546,20.985769,,hkir_329618,
hkir_329618_4,"Kunágota, magyarbánhegyesi elágazás",46.442669,20.985861,,hkir_329618,
hkir_329619,"Lőkösháza, eleki útelágazás",46.424007,21.231520,1,,
hkir_329619_1,"Lőkösháza, eleki útelágazás",46.424154,21.231739,,hkir_329619,
hkir_329619_2,"Lőkösháza, eleki útelágazás",46.423864,21.231294,,hkir_329619,
hkir_329620,"Lőkösháza, Gábor Áron utca",46.435398,21.227615,1,,
hkir_329620_1,"Lőkösháza, Gábor Áron utca",46.435254,21.227726,,hkir_329620,
hkir_329620_2,"Lőkösháza, Gábor Áron utca",46.435541,21.227503,,hkir_329620,
hkir_329621,"Lőkösháza, községháza",46.427334,21.230913,1,,
hkir_329621_1,"Lőkösháza, községháza",46.427052,21.231125,,hkir_329621,
hkir_329621_2,"Lőkösháza, községháza",46.427612,21.230702,,hkir_329621,
hkir_329622,"Lőkösháza, Toldi utca",46.426601,21.237297,1,,
hkir_329622_1,"Lőkösháza, Toldi utca",46.426508,21.237173,,hkir_329622,
hkir_329622_2,"Lőkösháza, Toldi utca",46.426696,21.237422,,hkir_329622,
hkir_329623,"Lőkösháza, vasútállomás",46.432304,21.237382,1,,
hkir_329623_2,"Lőkösháza, vasútállomás",46.432304,21.237382,,hkir_329623,
hkir_329625,"Magyarbánhegyes, községháza",46.457390,20.963305,1,,
hkir_329625_1,"Magyarbánhegyes, községháza",46.457167,20.963703,,hkir_329625,
hkir_329625_2,"Magyarbánhegyes, községháza",46.457615,20.962908,,hkir_329625,
hkir_329626,"Magyarbánhegyes, Szociális Centrum",46.445750,20.982084,1,,
hkir_329626_1,"Magyarbánhegyes, Szociális Centrum",46.445641,20.982217,,hkir_329626,
hkir_329626_2,"Magyarbánhegyes, Szociális Centrum",46.445887,20.981950,,hkir_329626,
hkir_329628,"Magyarbánhegyes, temető",46.460625,20.958107,1,,
hkir_329628_1,"Magyarbánhegyes, temető",46.460456,20.958405,,hkir_329628,
hkir_329628_2,"Magyarbánhegyes, temető",46.460791,20.957808,,hkir_329628,
hkir_329629,"Magyarbánhegyes, vasútállomás",46.451214,20.969301,1,,
hkir_329629_1,"Magyarbánhegyes, vasútállomás",46.451215,20.969302,,hkir_329629,
hkir_329631,"Nagybánhegyes, mezőgazdasági telep",46.462200,20.927757,1,,
hkir_329631_1,"Nagybánhegyes, mezőgazdasági telep",46.462214,20.927740,,hkir_329631,
hkir_329631_2,"Nagybánhegyes, mezőgazdasági telep",46.462190,20.927774,,hkir_329631,
hkir_329632,"Magyardombegyház, Dózsa utca",46.378590,21.080740,1,,
hkir_329632_1,"Magyardombegyház, Dózsa utca",46.378604,21.080746,,hkir_329632,
hkir_329632_2,"Magyardombegyház, Dózsa utca",46.378573,21.080732,,hkir_329632,
hkir_329633,"Magyardombegyház, községháza",46.380440,21.072165,1,,
hkir_329633_1,"Magyardombegyház, községháza",46.380438,21.072190,,hkir_329633,
hkir_329635,Magyardombegyházi elágazás,46.378094,21.093258,1,,
hkir_329635_1,Magyardombegyházi elágazás,46.378322,21.093289,,hkir_329635,
hkir_329635_2,Magyardombegyházi elágazás,46.377899,21.093596,,hkir_329635,
hkir_329635_3,Magyardombegyházi elágazás,46.378063,21.092891,,hkir_329635,
hkir_329636,"Medgyesbodzás, csanádapácai elágazás",46.514294,20.974615,1,,
hkir_329636_1,"Medgyesbodzás, csanádapácai elágazás",46.514038,20.975220,,hkir_329636,
hkir_329636_2,"Medgyesbodzás, csanádapácai elágazás",46.514556,20.974706,,hkir_329636,
hkir_329636_3,"Medgyesbodzás, csanádapácai elágazás",46.514286,20.973917,,hkir_329636,
hkir_329637,"Gábortelep, autóbusz-váróterem",46.525841,20.926100,1,,
hkir_329637_1,"Gábortelep, autóbusz-váróterem",46.525926,20.925804,,hkir_329637,
hkir_329637_2,"Gábortelep, autóbusz-váróterem",46.525758,20.926397,,hkir_329637,
hkir_329638,"Gábortelep, Dózsa utca",46.528500,20.914919,1,,
hkir_329638_1,"Gábortelep, Dózsa utca",46.528516,20.914934,,hkir_329638,
hkir_329638_2,"Gábortelep, Dózsa utca",46.528482,20.914904,,hkir_329638,
hkir_329639,"Medgyesbodzás, Görbed",46.556793,20.923729,1,,
hkir_329639_1,"Medgyesbodzás, Görbed",46.556770,20.923732,,hkir_329639,
hkir_329639_2,"Medgyesbodzás, Görbed",46.556813,20.923727,,hkir_329639,
hkir_329640,"Medgyesbodzás, Ady Endre utca",46.519806,20.951214,1,,
hkir_329640_1,"Medgyesbodzás, Ady Endre utca",46.519688,20.951774,,hkir_329640,
hkir_329640_2,"Medgyesbodzás, Ady Endre utca",46.519923,20.950652,,hkir_329640,
hkir_329641,"Medgyesbodzás, Béke utca",46.515469,20.969292,1,,
hkir_329641_1,"Medgyesbodzás, Béke utca",46.515436,20.969552,,hkir_329641,
hkir_329641_2,"Medgyesbodzás, Béke utca",46.515505,20.969031,,hkir_329641,
hkir_329642,"Medgyesbodzás, községháza",46.517162,20.961342,1,,
hkir_329642_1,"Medgyesbodzás, községháza",46.517160,20.961342,,hkir_329642,
hkir_329642_2,"Medgyesbodzás, községháza",46.517402,20.961214,,hkir_329642,
hkir_329643,"Medgyesbodzás, pusztaottlakai elágazás",46.537548,20.975660,1,,
hkir_329643_1,"Medgyesbodzás, pusztaottlakai elágazás",46.537214,20.975650,,hkir_329643,
hkir_329643_2,"Medgyesbodzás, pusztaottlakai elágazás",46.537838,20.975527,,hkir_329643,
hkir_329643_3,"Medgyesbodzás, pusztaottlakai elágazás",46.537597,20.975802,,hkir_329643,
hkir_329644,"Medgyesegyháza, Bánkút vasúti megállóhely",46.503276,21.093372,1,,
hkir_329644_1,"Medgyesegyháza, Bánkút vasúti megállóhely",46.503276,21.093372,,hkir_329644,
hkir_329645,"Medgyesegyháza, bánkúti bekötő",46.526901,21.087549,1,,
hkir_329645_1,"Medgyesegyháza, bánkúti bekötő",46.526918,21.087537,,hkir_329645,
hkir_329645_2,"Medgyesegyháza, bánkúti bekötő",46.526886,21.087563,,hkir_329645,
hkir_329646,"Medgyesegyháza, Ince tanya",46.491066,21.067007,1,,
hkir_329646_1,"Medgyesegyháza, Ince tanya",46.491036,21.067076,,hkir_329646,
hkir_329646_2,"Medgyesegyháza, Ince tanya",46.491094,21.066939,,hkir_329646,
hkir_329647,"Medgyesegyháza, László-major",46.492653,21.058596,1,,
hkir_329647_1,"Medgyesegyháza, László-major",46.492610,21.058929,,hkir_329647,
hkir_329647_2,"Medgyesegyháza, László-major",46.492700,21.058264,,hkir_329647,
hkir_329648,"Medgyesegyháza, Bercsényi utca",46.502964,21.017458,1,,
hkir_329648_1,"Medgyesegyháza, Bercsényi utca",46.503094,21.017075,,hkir_329648,
hkir_329648_2,"Medgyesegyháza, Bercsényi utca",46.502832,21.017837,,hkir_329648,
hkir_329649,"Medgyesegyháza, Gárdonyi utca",46.488382,21.025648,1,,
hkir_329649_1,"Medgyesegyháza, Gárdonyi utca",46.487930,21.025370,,hkir_329649,
hkir_329649_2,"Medgyesegyháza, Gárdonyi utca",46.488790,21.025940,,hkir_329649,
hkir_329650,"Medgyesegyháza, Hősök utca",46.501804,21.038124,1,,
hkir_329650_1,"Medgyesegyháza, Hősök utca",46.501676,21.037813,,hkir_329650,
hkir_329650_2,"Medgyesegyháza, Hősök utca",46.501932,21.038436,,hkir_329650,
hkir_329651,"Medgyesegyháza, iskola",46.499863,21.030790,1,,
hkir_329651_1,"Medgyesegyháza, iskola",46.499863,21.030791,,hkir_329651,
hkir_329653,"Medgyesegyháza, Szondy utca",46.496449,21.038435,1,,
hkir_329653_1,"Medgyesegyháza, Szondy utca",46.496327,21.038965,,hkir_329653,
hkir_329653_2,"Medgyesegyháza, Szondy utca",46.496571,21.037905,,hkir_329653,
hkir_329654,"Medgyesegyháza, vasútállomás",46.496586,21.030396,1,,
hkir_329654_1,"Medgyesegyháza, vasútállomás",46.496587,21.030396,,hkir_329654,
hkir_329656,"Medgyesegyháza, Szövő tanya",46.510456,21.055103,1,,
hkir_329656_1,"Medgyesegyháza, Szövő tanya",46.510563,21.055268,,hkir_329656,
hkir_329656_2,"Medgyesegyháza, Szövő tanya",46.510350,21.054937,,hkir_329656,
hkir_329657,"Medgyesegyháza, virágosi bejárati út",46.532814,21.115980,1,,
hkir_329657_1,"Medgyesegyháza, virágosi bejárati út",46.532831,21.115974,,hkir_329657,
hkir_329657_2,"Medgyesegyháza, virágosi bejárati út",46.532795,21.115985,,hkir_329657,
hkir_329658,"Méhkerék, Dobó utca",46.769756,21.439266,1,,
hkir_329658_1,"Méhkerék, Dobó utca",46.769669,21.439301,,hkir_329658,
hkir_329658_2,"Méhkerék, Dobó utca",46.769846,21.439232,,hkir_329658,
hkir_329659,"Méhkerék, Kossuth utca",46.774799,21.451101,1,,
hkir_329659_1,"Méhkerék, Kossuth utca",46.774850,21.451080,,hkir_329659,
hkir_329659_2,"Méhkerék, Kossuth utca",46.774750,21.451124,,hkir_329659,
hkir_329662,"Méhkerék, vasútállomás bejárati út",46.773144,21.454660,1,,
hkir_329662_1,"Méhkerék, vasútállomás bejárati út",46.773098,21.454581,,hkir_329662,
hkir_329662_2,"Méhkerék, vasútállomás bejárati út",46.773187,21.454739,,hkir_329662,
hkir_329663,"Méhkerék, vegyesbolt",46.776196,21.444429,1,,
hkir_329663_1,"Méhkerék, vegyesbolt",46.776256,21.444655,,hkir_329663,
hkir_329663_2,"Méhkerék, vegyesbolt",46.776133,21.444205,,hkir_329663,
hkir_329664,Méhkeréki elágazás,46.755257,21.438515,1,,
hkir_329664_1,Méhkeréki elágazás,46.755266,21.438726,,hkir_329664,
hkir_329666,"Mezőberény, Békési út",46.819294,21.032372,1,,
hkir_329666_1,"Mezőberény, Békési út",46.818817,21.032524,,hkir_329666,
hkir_329666_2,"Mezőberény, Békési út",46.819772,21.032217,,hkir_329666,
hkir_329667,"Mezőberény, Blanka major",46.807450,21.048057,1,,
hkir_329667_1,"Mezőberény, Blanka major",46.807550,21.047576,,hkir_329667,
hkir_329667_2,"Mezőberény, Blanka major",46.807345,21.048536,,hkir_329667,
hkir_329668,"Mezőberény, Csabai út",46.816551,21.021715,1,,
hkir_329668_1,"Mezőberény, Csabai út",46.816769,21.021979,,hkir_329668,
hkir_329668_2,"Mezőberény, Csabai út",46.816331,21.021453,,hkir_329668,
hkir_329673,"Mezőberény, ipartelep",46.804501,21.006634,1,,
hkir_329673_1,"Mezőberény, ipartelep",46.804094,21.006516,,hkir_329673,
hkir_329673_2,"Mezőberény, ipartelep",46.804909,21.006750,,hkir_329673,
hkir_329675,"Mezőberény, Köröstarcsai út",46.837997,21.027662,1,,
hkir_329675_1,"Mezőberény, Köröstarcsai út",46.838285,21.027600,,hkir_329675,
hkir_329675_2,"Mezőberény, Köröstarcsai út",46.837709,21.027721,,hkir_329675,
hkir_329676,"Mezőberény, Liget utca",46.825729,21.030527,1,,
hkir_329676_1,"Mezőberény, Liget utca",46.825677,21.031051,,hkir_329676,
hkir_329676_2,"Mezőberény, Liget utca",46.825784,21.030003,,hkir_329676,
hkir_329681,"Mezőberény, Petőfi utca",46.821632,21.027256,1,,
hkir_329681_1,"Mezőberény, Petőfi utca",46.821720,21.027253,,hkir_329681,
hkir_329681_2,"Mezőberény, Petőfi utca",46.821541,21.027261,,hkir_329681,
hkir_329684,"Mezőberény, Szív utca",46.831329,21.027452,1,,
hkir_329684_1,"Mezőberény, Szív utca",46.831252,21.027378,,hkir_329684,
hkir_329684_2,"Mezőberény, Szív utca",46.831409,21.027528,,hkir_329684,
hkir_329687,"Mezőberény, vasútállomás",46.815022,21.013271,1,,
hkir_329687_1,"Mezőberény, vasútállomás",46.815020,21.013272,,hkir_329687,
hkir_329690,"Mezőgyán, Hidasháti ÁG hal-ker",46.883495,21.427317,1,,
hkir_329690_1,"Mezőgyán, Hidasháti ÁG hal-ker",46.883254,21.427593,,hkir_329690,
hkir_329690_2,"Mezőgyán, Hidasháti ÁG hal-ker",46.883739,21.427040,,hkir_329690,
hkir_329691,Kisgyanté,46.862701,21.456589,1,,
hkir_329691_1,Kisgyanté,46.862655,21.456390,,hkir_329691,
hkir_329691_2,Kisgyanté,46.862747,21.456788,,hkir_329691,
hkir_329692,"Mezőgyán, autóbusz-váróterem",46.869373,21.522932,1,,
hkir_329692_1,"Mezőgyán, autóbusz-váróterem",46.869439,21.523037,,hkir_329692,
hkir_329692_2,"Mezőgyán, autóbusz-váróterem",46.869305,21.522826,,hkir_329692,
hkir_329693,"Mezőgyán, Kossuth utca",46.867233,21.512764,1,,
hkir_329693_1,"Mezőgyán, Kossuth utca",46.867213,21.512737,,hkir_329693,
hkir_329693_2,"Mezőgyán, Kossuth utca",46.867253,21.512792,,hkir_329693,
hkir_329694,"Mezőgyán, Szalontai út",46.873943,21.538101,1,,
hkir_329694_1,"Mezőgyán, Szalontai út",46.873920,21.537886,,hkir_329694,
hkir_329694_2,"Mezőgyán, Szalontai út",46.873964,21.538317,,hkir_329694,
hkir_329695,"Mezőgyán, Széchenyi utca 8.",46.874992,21.523855,1,,
hkir_329695_1,"Mezőgyán, Széchenyi utca 8.",46.874752,21.524264,,hkir_329695,
hkir_329695_2,"Mezőgyán, Széchenyi utca 8.",46.875236,21.523447,,hkir_329695,
hkir_329698,"Nagygyanté, autóbusz-váróterem",46.858261,21.434343,1,,
hkir_329698_1,"Nagygyanté, autóbusz-váróterem",46.858215,21.434405,,hkir_329698,
hkir_329698_2,"Nagygyanté, autóbusz-váróterem",46.858308,21.434280,,hkir_329698,
hkir_329699,"Mezőhegyes, Battonyai út",46.316315,20.826555,1,,
hkir_329699_1,"Mezőhegyes, Battonyai út",46.316354,20.825950,,hkir_329699,
hkir_329699_2,"Mezőhegyes, Battonyai út",46.316272,20.827161,,hkir_329699,
hkir_329700,"Mezőhegyes, Csikós csárda",46.321484,20.815941,1,,
hkir_329700_1,"Mezőhegyes, Csikós csárda",46.321489,20.815961,,hkir_329700,
hkir_329700_2,"Mezőhegyes, Csikós csárda",46.321476,20.815917,,hkir_329700,
hkir_329701,"Mezőhegyes, Deák Ferenc utca",46.319103,20.812176,1,,
hkir_329701_1,"Mezőhegyes, Deák Ferenc utca",46.319166,20.812145,,hkir_329701,
hkir_329701_2,"Mezőhegyes, Deák Ferenc utca",46.318997,20.812156,,hkir_329701,
hkir_329702,"Mezőhegyes, Hunyadi utca",46.326283,20.812557,1,,
hkir_329702_1,"Mezőhegyes, Hunyadi utca",46.326102,20.812657,,hkir_329702,
hkir_329702_2,"Mezőhegyes, Hunyadi utca",46.326461,20.812453,,hkir_329702,
hkir_329703,"Mezőhegyes, Kendergyár",46.295727,20.774500,1,,
hkir_329703_1,"Mezőhegyes, Kendergyár",46.295726,20.774500,,hkir_329703,
hkir_329704,"Mezőhegyes, kendergyár bejárati út",46.320599,20.791185,1,,
hkir_329704_1,"Mezőhegyes, kendergyár bejárati út",46.320582,20.791154,,hkir_329704,
hkir_329704_2,"Mezőhegyes, kendergyár bejárati út",46.320618,20.791213,,hkir_329704,
hkir_329707,"Mezőhegyes, Rákóczi utca",46.320160,20.807224,1,,
hkir_329707_1,"Mezőhegyes, Rákóczi utca",46.320146,20.807018,,hkir_329707,
hkir_329707_2,"Mezőhegyes, Rákóczi utca",46.320173,20.807429,,hkir_329707,
hkir_329708,"Mezőhegyes, trafó",46.322979,20.818539,1,,
hkir_329708_1,"Mezőhegyes, trafó",46.323116,20.818599,,hkir_329708,
hkir_329708_2,"Mezőhegyes, trafó",46.324588,20.819629,,hkir_329708,
hkir_329709,"Mezőhegyes, vasútállomás",46.311100,20.815701,1,,
hkir_329709_1,"Mezőhegyes, vasútállomás",46.311100,20.815700,,hkir_329709,
hkir_329711,"Mezőhegyes, 81-es major",46.371349,20.818541,1,,
hkir_329711_1,"Mezőhegyes, 81-es major",46.371350,20.818541,,hkir_329711,
hkir_329712,"Mezőhegyes, 11-es major bekötő út",46.338909,20.803627,1,,
hkir_329712_1,"Mezőhegyes, 11-es major bekötő út",46.338918,20.803654,,hkir_329712,
hkir_329712_2,"Mezőhegyes, 11-es major bekötő út",46.338902,20.803599,,hkir_329712,
hkir_329713,"Mezőhegyes, 20-as major bejárati út",46.336548,20.827768,1,,
hkir_329713_1,"Mezőhegyes, 20-as major bejárati út",46.336554,20.827743,,hkir_329713,
hkir_329713_2,"Mezőhegyes, 20-as major bejárati út",46.336543,20.827794,,hkir_329713,
hkir_329714,"Mezőhegyes, 21-es major bejárati út",46.345539,20.833874,1,,
hkir_329714_1,"Mezőhegyes, 21-es major bejárati út",46.345239,20.833623,,hkir_329714,
hkir_329714_2,"Mezőhegyes, 21-es major bejárati út",46.345840,20.834123,,hkir_329714,
hkir_329715,"Mezőhegyes, 28. számú major, 10. számú bolt",46.305458,20.778763,1,,
hkir_329715_1,"Mezőhegyes, 28. számú major, 10. számú bolt",46.305473,20.778758,,hkir_329715,
hkir_329715_2,"Mezőhegyes, 28. számú major, 10. számú bolt",46.305440,20.778768,,hkir_329715,
hkir_329716,"Mezőhegyes, 29-es számú major",46.302414,20.772005,1,,
hkir_329716_1,"Mezőhegyes, 29-es számú major",46.302420,20.771989,,hkir_329716,
hkir_329716_2,"Mezőhegyes, 29-es számú major",46.302409,20.772019,,hkir_329716,
hkir_329717,"Mezőhegyes, 46-os major bekötő út",46.305977,20.895874,1,,
hkir_329717_1,"Mezőhegyes, 46-os major bekötő út",46.306021,20.895341,,hkir_329717,
hkir_329717_2,"Mezőhegyes, 46-os major bekötő út",46.305932,20.896404,,hkir_329717,
hkir_329718,"Mezőhegyes, 47-es major elágazás",46.304466,20.905792,1,,
hkir_329718_1,"Mezőhegyes, 47-es major elágazás",46.304526,20.905201,,hkir_329718,
hkir_329718_2,"Mezőhegyes, 47-es major elágazás",46.304426,20.906416,,hkir_329718,
hkir_329718_3,"Mezőhegyes, 47-es major elágazás",46.304184,20.905615,,hkir_329718,
hkir_329718_4,"Mezőhegyes, 47-es major elágazás",46.304725,20.905938,,hkir_329718,
hkir_329719,"Mezőhegyes, 47-es major központ",46.292618,20.896065,1,,
hkir_329719_1,"Mezőhegyes, 47-es major központ",46.292617,20.896065,,hkir_329719,
hkir_329720,"Mezőhegyes, 52-es major bekötő út",46.299835,20.936836,1,,
hkir_329720_1,"Mezőhegyes, 52-es major bekötő út",46.299801,20.936256,,hkir_329720,
hkir_329720_2,"Mezőhegyes, 52-es major bekötő út",46.299719,20.937330,,hkir_329720,
hkir_329720_3,"Mezőhegyes, 52-es major bekötő út",46.299990,20.936920,,hkir_329720,
hkir_329721,"Mezőhegyes, 52-es major központ",46.305393,20.940517,1,,
hkir_329721_1,"Mezőhegyes, 52-es major központ",46.305395,20.940518,,hkir_329721,
hkir_329722,"Mezőhegyes, 57-es major, központ",46.313507,20.912947,1,,
hkir_329722_1,"Mezőhegyes, 57-es major, központ",46.313507,20.912946,,hkir_329722,
hkir_329723,"Mezőhegyes, 6-os major",46.350361,20.800314,1,,
hkir_329723_1,"Mezőhegyes, 6-os major",46.350359,20.800347,,hkir_329723,
hkir_329723_2,"Mezőhegyes, 6-os major",46.350360,20.800280,,hkir_329723,
hkir_329724,"Mezőkovácsháza, EVIG telep",46.402317,20.896183,1,,
hkir_329724_1,"Mezőkovácsháza, EVIG telep",46.402316,20.896089,,hkir_329724,
hkir_329724_2,"Mezőkovácsháza, EVIG telep",46.402315,20.896273,,hkir_329724,
hkir_329725,"Mezőkovácsháza, Arany János utca",46.403027,20.904324,1,,
hkir_329725_1,"Mezőkovácsháza, Arany János utca",46.402904,20.903606,,hkir_329725,
hkir_329725_2,"Mezőkovácsháza, Arany János utca",46.403149,20.905041,,hkir_329725,
hkir_329726,"Mezőkovácsháza, autóbusz-állomás",46.407124,20.927425,1,,
hkir_329726_1,"Mezőkovácsháza, autóbusz-állomás",46.406874,20.927405,,hkir_329726,1
hkir_329726_2,"Mezőkovácsháza, autóbusz-állomás",46.406924,20.927658,,hkir_329726,2
hkir_329726_3,"Mezőkovácsháza, autóbusz-állomás",46.406975,20.927928,,hkir_329726,3
hkir_329726_99,"Mezőkovácsháza, autóbusz-állomás",46.407124,20.927425,,hkir_329726,
hkir_329728,"Mezőkovácsháza, felső vasúti megállóhely",46.415630,20.919750,1,,
hkir_329728_1,"Mezőkovácsháza, felső vasúti megállóhely",46.415632,20.919750,,hkir_329728,
hkir_329729,"Mezőkovácsháza, Gimnázium",46.413944,20.920763,1,,
hkir_329729_1,"Mezőkovácsháza, Gimnázium",46.413983,20.920770,,hkir_329729,
hkir_329729_2,"Mezőkovácsháza, Gimnázium",46.413909,20.920757,,hkir_329729,
hkir_329731,"Mezőkovácsháza, panzió bejárati út",46.420242,20.870083,1,,
hkir_329731_1,"Mezőkovácsháza, panzió bejárati út",46.420248,20.870122,,hkir_329731,
hkir_329731_2,"Mezőkovácsháza, panzió bejárati út",46.420235,20.870043,,hkir_329731,
hkir_329732,"Mezőkovácsháza, Parkfürdő",46.401878,20.926611,1,,
hkir_329732_1,"Mezőkovácsháza, Parkfürdő",46.401642,20.926750,,hkir_329732,
hkir_329732_2,"Mezőkovácsháza, Parkfürdő",46.402112,20.926473,,hkir_329732,
