route_id,trip_id,service_id,direction_id,shape_id,wheelchair_accessible
1739,975260_20211212,3,0,53357,
1739,975261_20220701,10,1,53358,
1739,975262_20230101,10,0,53362,
1739,975263_20220701,10,1,53358,
1739,975264_20211212,10,0,53362,
1739,975265_20211212,59,0,53365,
1739,975266_20220701,3,1,53360,
1739,975267_20211212,10,0,53367,
1739,975268_20211212,10,0,53362,
1739,975269_20211212,6,0,53368,
1739,975270_20211212,6,1,53369,
1739,975271_20211212,6,0,53367,
1739,975272_20220701,6,1,53360,
1739,975273_20220701,3,1,53360,
1739,975274_20220701,3,1,53360,
1739,975275_20220701,59,1,53370,
1740,975276_20220701,6,1,53371,
1740,975277_20211212,1,0,53372,
1740,975278_20220701,1,1,53373,
1740,975279_20230101,10,0,53372,
1740,975280_20211212,3,0,53372,
1740,975281_20211212,6,0,53374,
1740,975282_20220701,3,1,53375,
1740,975283_20230101,58,0,53372,
1740,975284_20211212,1,0,53372,
1740,975285_20211212,59,0,53372,
1740,975286_20220701,1,1,53373,
1740,975287_20220701,3,1,53376,
1740,975288_20220101,3,0,53372,
1740,975289_20211212,56,0,53377,
1740,975290_20230101,58,1,53375,
1740,975291_20220214,6,0,102607,
1740,975292_20220701,1,1,53375,
1740,975293_20211212,10,0,53372,
1740,975294_20220701,56,1,53373,
1740,975295_20220101,3,0,53379,
1740,975296_20211212,7,0,53380,
1740,975297_20220701,6,1,53376,
1740,975298_20211212,6,0,53381,
1740,975299_20220701,6,1,53382,
1740,975300_20220701,7,1,53383,
1740,975301_20220701,1,1,53373,
1740,975302_20211212,6,0,53385,
1740,975303_20220701,6,1,96144,
1740,975304_20211212,6,0,53387,
1740,975305_20220701,6,1,53371,
1740,975306_20211212,6,0,53388,
1740,975307_20220701,6,1,53389,
1740,975308_20211212,59,0,53391,
1740,975309_20220701,59,1,53392,
1741,975310_20211212,58,0,53393,
1741,975311_20211212,3,0,53394,
1741,975312_20230101,10,1,53395,
1741,975313_20211212,7,0,53396,
1741,975314_20220701,3,1,53395,
1741,975315_20221211,58,0,53394,
1741,975316_20220701,3,1,53397,
1741,975317_20211212,7,0,53398,
1741,975318_20220701,193,1,53399,
1741,975319_20220701,3,1,53400,
1741,975320_20221211,7,1,53401,
1741,975321_20211212,56,0,53402,
1741,975322_20230101,1,0,53403,
1741,975323_20220701,56,1,53404,
1741,975324_20230101,194,1,53405,
1741,975325_20220701,7,1,53395,
1741,975327_20220701,7,1,53405,
1741,975328_20220701,3,1,53406,
1741,975329_20211212,7,0,53407,
1741,975330_20220701,59,1,53408,
1741,975331_20211212,3,0,53409,
1741,975332_20211212,6,0,53410,
1741,975333_20211212,59,0,53411,
1741,975334_20211212,56,1,53412,
1741,975335_20220701,58,1,53415,
1742,975336_20211212,6,0,53416,
1742,975337_20211212,56,0,91420,
1742,975339_20220701,1,0,91421,
1742,975341_20220701,1,0,91421,
1742,975342_20211212,6,0,53421,
1742,975345_20220701,3,0,91423,
1742,975347_20220701,1,0,91421,
1742,975350_20230101,1,0,53419,
1742,975352_20220701,1,0,91423,
1742,975354_20220701,3,0,91421,
1742,975356_20230101,1,0,91423,
1742,975359_20220701,3,0,91423,
1742,975361_20220701,3,0,91423,
1742,975364_20220701,3,0,91421,
1742,975366_20230101,1,0,91421,
1742,975368_20220701,3,0,91423,
1742,975369_20220701,6,0,91424,
1742,975370_20211212,6,0,53421,
1742,975372_20220701,56,0,91425,
1742,975374_20211212,6,0,53421,
1742,975377_20211212,6,0,53424,
1742,975379_20220701,3,0,91423,
1743,975381_20220701,3,1,96524,
1744,975382_20220509,7,0,53426,
1744,975383_20211212,6,0,53426,
1744,975384_20220701,3,1,53427,
1744,975385_20220701,3,1,53428,
1744,975386_20211212,10,0,53429,
1744,975387_20230101,10,0,53426,
1744,975388_20220701,7,1,53428,
1744,975389_20211212,3,0,53430,
1744,975390_20220701,59,1,53428,
1744,975391_20220701,7,1,53428,
1744,975392_20211212,3,0,53430,
1744,975393_20220701,10,1,53431,
1744,975394_20220101,3,0,53432,
1744,975395_20220701,10,1,53427,
1744,975396_20230101,56,1,53428,
1744,975397_20211212,1,0,53433,
1744,975398_20220701,3,1,53434,
1744,975399_20211212,3,0,53430,
1744,975400_20220701,3,1,53434,
1744,975401_20220701,3,1,53434,
1744,975402_20211212,3,0,53435,
1744,975403_20211212,3,0,53436,
1744,975404_20220701,10,1,53434,
1744,975405_20211212,10,0,53430,
1744,975406_20220701,3,1,96439,
1744,975407_20220701,3,1,53438,
1744,975408_20211212,6,0,53426,
1744,975409_20220701,3,1,53439,
1744,975410_20220701,6,1,53428,
1745,975411_20211212,3,1,53440,
1745,975412_20211212,10,0,53441,
1745,975413_20211212,59,1,53442,
1745,975414_20220701,7,1,53443,
1745,975415_20211212,3,0,53444,
1745,975416_20220701,10,1,53443,
1745,975417_20220701,3,1,53445,
1745,975418_20220406,3,0,53446,
1745,975419_20220701,6,1,53445,
1745,975420_20220406,3,0,53446,
1745,975421_20211212,7,0,53447,
1745,975422_20211212,56,1,53448,
1745,975423_20220509,10,0,103866,
1745,975424_20211212,59,0,53441,
1745,975425_20220701,3,1,53450,
1745,975426_20211212,59,0,53444,
1745,975427_20211212,7,1,53442,
1745,975428_20211212,146,0,53451,
1745,975429_20211212,6,1,53452,
1745,975430_20211212,3,0,53451,
1745,975431_20211212,3,1,53453,
1745,975432_20220101,3,0,53441,
1745,975433_20211212,3,1,53453,
1745,975434_20211212,3,0,53451,
1745,975435_20211212,3,1,53442,
1745,975436_20211212,3,0,53454,
1745,975437_20211212,56,1,53442,
1745,975438_20211212,157,0,53454,
1745,975439_20211212,6,0,53455,
1745,975440_20220101,3,1,53452,
1745,975441_20220101,3,0,53456,
1746,975442_20211212,3,0,96440,
1746,975443_20220701,3,1,96441,
1746,975444_20220701,10,1,53459,
1746,975445_20230102,10,1,103867,
1746,975446_20230102,10,0,53461,
1746,975447_20230101,10,1,53460,
1746,975448_20211212,59,0,53462,
1746,975449_20230101,1,1,53460,
1746,975450_20220509,1,0,53461,
1746,975451_20220701,3,1,53460,
1746,975452_20220701,59,1,53460,
1746,975453_20230101,10,0,53461,
1746,975454_20220701,3,1,53463,
1746,975455_20211212,3,0,53464,
1746,975456_20220701,3,1,53465,
1746,975457_20211212,3,0,53462,
1746,975458_20220701,3,1,53460,
1746,975459_20211212,1,0,53461,
1746,975460_20220701,3,1,53466,
1746,975461_20230101,10,0,53461,
1746,975462_20220701,1,1,53460,
1746,975463_20211212,10,0,53461,
1746,975464_20220701,10,1,53460,
1746,975465_20220701,10,1,53460,
1746,975466_20220101,3,0,53467,
1746,975467_20211212,3,0,53468,
1746,975468_20211212,3,1,53469,
1746,975469_20220403,15,0,53470,
1746,975470_20220101,3,0,53471,
1746,975471_20220701,3,1,53472,
1746,975472_20211212,10,0,53471,
1746,975473_20220403,13,0,53470,
1746,975474_20211212,6,0,53473,
1747,975475_20211212,146,1,53474,
1747,975476_20221017,3,0,122962,
1747,975477_20230101,1,1,122963,
1747,975478_20221017,146,1,122964,
1747,975479_20221017,146,0,122965,
1747,975480_20221017,58,1,53479,
1747,975481_20220101,3,0,53480,
1747,975482_20221017,59,0,122966,
1747,975483_20221017,10,0,122967,
1747,975484_20221017,7,0,122968,
1747,975485_20221017,26,1,53484,
1747,975486_20211212,6,0,53485,
1747,975487_20221017,1,1,122969,
1747,975488_20221017,26,0,122965,
1747,975489_20220701,3,1,53487,
1747,975490_20221017,3,0,122970,
1747,975491_20221017,3,1,53479,
1747,975492_20221017,3,0,122970,
1747,975493_20221017,3,1,53479,
1747,975494_20220101,3,0,53489,
1747,975495_20221017,3,1,53479,
1747,975496_20221017,58,0,122970,
1747,975497_20221017,58,0,122967,
1747,975498_20211212,6,1,53474,
1747,975499_20221017,3,0,122971,
1747,975500_20221017,3,1,53491,
1747,975502_20221017,146,1,53484,
1747,975503_20211212,146,0,53485,
1747,975504_20220101,3,1,53493,
1747,975505_20221017,3,0,122970,
1748,975506_20211212,58,0,53494,
1748,975507_20220701,6,1,53495,
1748,975508_20220509,10,0,53496,
1748,975509_20220828,6,1,53497,
1748,975510_20211212,6,0,53498,
1748,975511_20211212,6,1,53499,
1748,975512_20211212,1,0,53496,
1748,975513_20220701,3,1,53497,
1748,975514_20211212,7,0,53500,
1748,975515_20220701,10,1,53501,
1748,975516_20211212,3,0,53496,
1748,975517_20220701,3,1,53502,
1748,975518_20220701,6,1,53503,
1748,975519_20211212,1,0,53496,
1748,975520_20220701,1,1,53504,
1748,975521_20220101,3,0,53496,
1748,975522_20220701,7,1,53505,
1748,975523_20230101,56,0,53506,
1748,975524_20220101,3,0,53507,
1748,975525_20220701,3,1,53501,
1748,975526_20211212,10,0,53508,
1748,975527_20211212,3,0,53508,
1748,975528_20230101,56,1,53509,
1748,975529_20211212,24,0,53510,
1748,975530_20220101,3,1,53511,
1748,975531_20211212,116,0,53512,
1748,975532_20220101,3,1,53509,
1748,975533_20211212,6,0,53513,
1748,975534_20220701,10,1,53514,
1748,975535_20220701,24,1,53501,
1748,975536_20211212,3,0,53515,
1748,975537_20220701,3,1,53514,
1748,975538_20211212,21,0,53512,
1748,975539_20220701,116,1,53517,
1748,975540_20211212,6,0,53518,
1748,975541_20230101,56,1,53519,
1748,975542_20220701,21,1,53517,
1748,975543_20211212,7,1,53511,
1748,975544_20220701,6,1,53520,
1748,975545_20220701,3,1,53497,
1748,975546_20220701,56,1,53501,
1748,975547_20220701,3,1,53514,
1748,975548_20211212,3,0,53515,
1749,975549_20211212,3,0,53522,
1749,975550_20211212,3,0,53523,
1749,975551_20211212,59,0,53524,
1749,975552_20211212,3,0,53523,
1749,975553_20220701,58,1,53525,
1749,975554_20230101,56,0,53523,
1749,975555_20211212,7,0,53524,
1749,975556_20211212,7,0,53524,
1749,975557_20211212,157,0,53524,
1749,975558_20220701,3,1,53526,
1749,975559_20220101,3,0,53524,
1749,975560_20211212,3,1,53527,
1749,975561_20230101,56,1,53526,
1749,975562_20211212,58,0,53528,
1749,975563_20220701,7,1,53529,
1749,975564_20211212,3,0,53524,
1749,975565_20220701,6,1,53529,
1749,975566_20230101,1,0,53524,
1749,975567_20220701,3,1,53529,
1749,975568_20211212,6,0,53524,
1749,975569_20220701,3,1,53529,
1749,975570_20211212,3,0,53524,
1749,975571_20220701,3,1,53529,
1749,975572_20211212,3,0,53524,
1749,975573_20220701,3,1,53529,
1749,975574_20211212,146,0,53531,
1749,975575_20220701,3,1,53529,
1749,975576_20211212,7,0,53523,
1749,975577_20220701,3,1,53529,
1749,975578_20211212,6,0,53532,
1749,975579_20211212,58,0,53523,
1749,975580_20220701,7,1,53529,
1749,975581_20211212,7,0,53524,
1749,975582_20220701,18,1,53529,
1749,975583_20220101,3,0,53534,
1749,975584_20220701,10,1,53529,
1749,975585_20230101,56,1,53535,
1749,975586_20211212,3,0,53536,
1749,975587_20220701,3,1,53526,
1749,975588_20211212,82,0,53523,
1749,975589_20220701,3,1,53526,
1749,975590_20211212,3,0,53523,
1749,975591_20220701,10,1,53526,
1749,975592_20230101,56,0,53530,
1749,975593_20220701,58,1,53526,
1749,975594_20220701,7,1,53526,
1749,975595_20211212,56,0,53523,
1749,975596_20220701,3,1,53526,
1749,975597_20211212,82,1,53537,
1749,975598_20230101,56,0,53538,
1749,975599_20220701,3,1,53526,
1749,975600_20220101,3,0,53539,
1749,975601_20220701,6,1,53540,
1749,975602_20211212,59,0,53524,
1749,975603_20220101,3,0,53538,
1749,975604_20211212,26,0,53531,
1749,975605_20211212,56,1,53537,
1919,975606_20211212,1,0,53543,
1919,975607_20220701,1,1,53544,
1919,975608_20220701,56,1,53545,
1919,975609_20221001,3,1,53545,
1919,975610_20220701,6,1,53546,
1919,975611_20211212,58,0,53547,
1919,975612_20220701,58,1,53545,
1919,975613_20220828,3,1,53548,
1919,975614_20220509,1,0,96442,
1919,975615_20220828,59,0,53551,
1919,975616_20211212,56,1,53552,
1919,975617_20230101,58,0,53553,
1919,975618_20211212,3,0,53554,
1919,975619_20220701,59,1,53555,
1919,975620_20211212,7,0,53553,
1919,975621_20220701,3,1,53545,
1919,975622_20220828,56,1,53544,
1919,975623_20211212,6,0,53556,
1919,975624_20211212,58,1,53557,
1919,975625_20211212,58,0,53558,
1919,975626_20220701,7,1,53555,
1919,975627_20220701,7,1,53559,
1919,975628_20220701,58,1,53560,
1919,975629_20211212,58,0,53561,
1919,975630_20211212,56,0,53562,
1919,975631_20220701,56,1,53563,
1888,975632_20220701,3,1,53564,
1888,975633_20211212,10,0,53565,
1888,975634_20220701,26,1,53566,
1888,975635_20220616,7,1,110577,
1888,975636_20211212,10,1,53568,
1888,975637_20220828,3,0,53565,
1888,975638_20220701,82,1,53569,
1888,975639_20211212,3,0,53570,
1888,975640_20220701,3,1,110578,
1888,975641_20211212,3,0,53570,
1888,975642_20220616,56,1,110579,
1888,975643_20211212,7,0,53570,
1888,975644_20211212,3,1,53568,
1888,975645_20211212,7,0,53573,
1888,975646_20211212,56,0,53574,
1888,975647_20211212,26,1,53575,
1752,975648_20220701,1,1,81053,
1752,975649_20211212,1,0,79253,
1752,975650_20211212,59,0,53583,
1752,975651_20220616,7,0,53579,
1752,975652_20220701,3,1,53580,
1752,975653_20220101,3,0,53578,
1752,975654_20211212,6,0,83008,
1752,975655_20220701,56,1,53580,
1752,975656_20220701,58,1,79254,
1752,975657_20211212,10,0,53583,
1752,975658_20220701,3,1,79255,
1752,975659_20220616,56,0,53584,
1752,975660_20220701,82,1,79257,
1752,975661_20220520,3,0,79258,
1752,975662_20220509,26,0,79259,
1753,975665_20230101,56,1,53594,
1753,975666_20220701,56,1,53595,
1753,975667_20211212,56,0,53596,
1753,975668_20211212,10,0,53596,
1753,975669_20211212,58,0,53596,
1753,975670_20220701,163,1,53595,
1753,975671_20230101,10,0,53597,
1753,975672_20211212,18,0,53596,
1753,975673_20230101,10,1,53595,
1753,975674_20211212,7,0,53596,
1753,975675_20220701,1,1,53595,
1753,975676_20211212,58,0,53596,
1753,975677_20220701,1,1,53595,
1753,975678_20211212,3,0,53596,
1753,975679_20220701,18,1,53595,
1753,975680_20220101,3,0,53596,
1753,975681_20220701,18,1,53595,
1753,975682_20211212,56,0,53597,
1753,975683_20220701,3,1,53595,
1753,975684_20211212,1,0,53596,
1753,975685_20220701,3,1,53595,
1753,975686_20211212,3,0,53596,
1753,975687_20220701,58,1,53595,
1753,975688_20220403,3,0,53598,
1753,975689_20220701,1,1,53595,
1753,975690_20230101,10,0,53596,
1753,975691_20220701,3,1,53599,
1753,975692_20230101,10,1,53600,
1753,975693_20220509,1,0,53596,
1753,975694_20220701,3,1,53599,
1753,975695_20211212,3,0,53598,
1753,975696_20220701,6,1,53595,
1753,975697_20220101,3,0,53601,
1753,975698_20220701,7,1,53595,
1753,975699_20220101,3,0,53596,
1753,975700_20220701,56,1,53600,
1753,975701_20211212,3,0,53598,
1753,975702_20220701,3,1,53599,
1753,975703_20220403,3,0,53598,
1753,975704_20220701,6,1,53599,
1753,975705_20211212,7,0,53597,
1753,975706_20220701,3,1,53599,
1753,975707_20220403,3,0,53598,
1753,975708_20211212,18,0,53602,
1753,975709_20211212,56,0,53598,
1753,975710_20220701,10,1,53603,
1753,975711_20220509,7,0,53602,
1753,975712_20220701,58,1,53603,
1753,975713_20211212,58,0,53602,
1753,975714_20220701,18,1,53603,
1753,975715_20220101,3,0,53602,
1753,975716_20220701,3,1,53603,
1753,975717_20220701,3,1,53603,
1753,975718_20211212,3,0,53602,
1753,975719_20211212,10,0,53602,
1753,975720_20220701,7,1,53603,
1753,975721_20220701,58,1,53603,
1753,975722_20220101,3,0,53602,
1753,975723_20211212,3,1,53604,
1753,975724_20211212,3,0,53605,
1753,975725_20220701,10,1,53603,
1753,975726_20220701,6,1,53595,
1753,975727_20211212,6,0,53606,
1753,975728_20220701,6,1,53607,
1753,975729_20220701,58,1,53599,
1753,975730_20220701,6,1,53608,
1753,975731_20220403,6,0,53598,
1753,975732_20220701,3,1,53608,
1753,975733_20211212,3,0,53598,
1753,975734_20220701,3,1,53599,
1753,975735_20211212,58,0,53602,
1753,975736_20220701,59,1,53609,
1753,975737_20211212,10,0,53602,
1753,975738_20220701,6,1,53610,
1753,975739_20220701,3,1,53595,
1753,975740_20211212,6,0,53596,
1753,975741_20220701,6,1,53609,
1754,975742_20211212,24,0,53611,
1754,975743_20220701,24,1,53612,
1754,975744_20211212,3,0,53611,
1754,975745_20220701,3,1,53612,
1754,975746_20211212,59,0,53611,
1754,975747_20211212,6,0,53613,
1754,975748_20220701,3,1,53614,
1755,975749_20211212,3,0,77531,
1755,975750_20220701,3,1,53616,
1756,975751_20220701,3,1,53617,
1756,975752_20211212,6,0,53618,
1756,975753_20220701,59,1,53619,
1756,975754_20220701,59,1,53620,
1756,975755_20220701,10,1,53621,
1756,975756_20220520,6,0,53622,
1756,975757_20220701,3,1,53620,
1756,975758_20220701,6,1,53623,
1756,975759_20220520,7,0,53624,
1756,975760_20220701,3,1,53623,
1756,975761_20230101,58,0,53625,
1756,975762_20220520,3,0,53626,
1756,975763_20230101,58,1,53627,
1756,975764_20220520,10,0,53628,
1756,975765_20220701,10,1,53627,
1756,975766_20220520,6,0,53626,
1756,975767_20220701,58,1,53623,
1756,975768_20220520,3,0,53622,
1756,975769_20220701,6,1,53629,
1756,975770_20230101,56,0,53630,
1756,975771_20220520,1,0,53622,
1756,975772_20220701,6,1,53623,
1756,975773_20220520,3,0,53625,
1756,975774_20220701,7,1,53619,
1756,975775_20220701,10,1,53627,
1756,975776_20220520,3,0,53631,
1756,975777_20211212,10,0,53632,
1756,975778_20220520,59,0,53625,
1756,975779_20211212,7,1,53633,
1756,975780_20220520,10,0,53628,
1756,975781_20230101,58,0,53634,
1756,975782_20230101,56,1,53635,
1756,975783_20230101,58,1,53633,
1757,975784_20220520,1,0,53636,
1757,975785_20220701,146,1,53637,
1757,975786_20220701,3,1,53638,
1757,975787_20220701,56,1,53638,
1757,975788_20220701,7,1,53642,
1757,975789_20220701,26,1,53643,
1758,975790_20220701,6,1,103868,
1758,975791_20220520,3,0,53645,
1758,975792_20220701,59,1,53646,
1759,975793_20221211,6,1,53647,
1759,975794_20221211,59,1,53648,
1759,975795_20230101,163,1,53650,
1759,975796_20221211,1,0,53651,
1759,975797_20221211,58,0,53651,
1759,975798_20221211,163,1,53652,
1759,975799_20221211,56,0,53653,
1759,975800_20221211,7,1,53652,
1759,975801_20221211,3,0,53651,
1759,975802_20221211,59,1,53652,
1759,975803_20211212,6,0,53654,
1759,975804_20221211,7,0,53651,
1759,975805_20220701,3,1,53655,
1759,975806_20221211,3,0,53656,
1759,975807_20221211,6,1,53657,
1759,975808_20220520,6,0,53658,
1759,975809_20221211,6,1,53659,
1759,975810_20221211,58,1,53652,
1759,975811_20220520,3,0,53660,
1759,975812_20230101,6,1,53661,
1759,975813_20221211,3,0,77140,
1759,975814_20230101,58,1,53662,
1759,975815_20221211,18,1,77141,
1759,975816_20230101,58,0,53664,
1759,975817_20211212,6,0,53666,
1760,975818_20220520,3,0,53667,
1760,975819_20220701,3,1,53668,
1760,975820_20220520,3,0,53667,
1760,975821_20220701,3,1,53668,
1761,975822_20220701,3,1,53669,
1761,975823_20211212,6,0,53670,
1761,975824_20211212,3,1,53671,
1761,975825_20211212,59,0,53672,
1761,975826_20211212,3,1,53673,
1761,975827_20220101,3,0,53674,
1761,975828_20211212,59,1,53673,
1761,975829_20211212,59,0,53675,
1761,975830_20211212,3,0,53676,
1761,975831_20211212,6,1,53677,
1761,975832_20211212,3,0,53678,
1761,975833_20211212,59,1,53679,
1761,975834_20211212,3,0,53680,
1762,975835_20211212,6,1,53681,
1762,975836_20211212,6,0,53682,
1762,975837_20211212,3,1,53683,
1762,975838_20211212,6,0,53684,
1762,975839_20211212,6,1,53683,
1762,975840_20211212,6,1,53685,
1762,975841_20211212,6,1,53686,
1762,975842_20211212,3,0,53687,
1762,975843_20211212,59,1,53688,
1762,975844_20211212,6,0,53684,
15473,975845_20221017,6,1,123149,
15473,975846_20221017,6,0,53689,
1765,975847_20221017,58,0,53692,
1765,975848_20221017,56,1,123150,
1765,975849_20221017,58,0,79265,
1765,975850_20221017,58,1,123151,
1765,975851_20221017,3,0,53692,
1765,975852_20221017,3,1,123152,
1765,975853_20230101,204,0,53695,
1765,975854_20221017,205,1,123152,
1765,975855_20221017,205,0,53692,
1765,975856_20230101,204,1,123151,
1765,975857_20221017,3,0,53689,
1765,975858_20221017,3,0,79266,
1765,975859_20221017,58,0,53698,
1765,975860_20221017,3,1,123153,
1765,975861_20221017,3,1,123154,
1765,975862_20221017,205,1,123153,
1765,975863_20221017,3,1,123155,
1765,975864_20221017,205,0,53698,
1765,975865_20221017,206,1,123153,
1765,975866_20221017,58,0,53697,
1765,975867_20221201,3,1,123154,
1765,975868_20221017,1,0,53698,
1765,975869_20221017,1,1,123153,
1765,975870_20221017,10,0,53698,
1765,975871_20230101,1,0,53698,
1765,975872_20221017,3,1,123153,
1765,975873_20230101,10,1,123154,
1765,975874_20221017,3,0,53697,
1765,975875_20221017,3,1,123156,
1765,975876_20221017,206,0,53698,
1765,975877_20221017,3,1,123153,
1765,975878_20221017,7,0,53698,
1765,975879_20221017,56,1,123156,
1765,975880_20221017,3,0,53698,
1765,975881_20221017,3,0,53698,
1765,975882_20221017,3,1,123156,
1765,975883_20221017,1,1,123153,
1765,975884_20211212,3,1,79267,
1765,975885_20221017,3,1,123149,
1765,975886_20221017,3,1,123157,
1765,975887_20221017,6,1,123157,
1765,975888_20221017,58,0,82722,
1765,975889_20221017,3,1,123154,
1765,975890_20221201,59,1,123154,
1765,975891_20221017,3,0,53698,
1765,975892_20221017,1,1,123156,
1765,975893_20221017,58,1,123154,
1765,975894_20221017,6,1,123149,
1765,975895_20221017,1,0,53698,
1765,975896_20221017,3,1,123154,
1767,975897_20221017,56,1,123159,
1767,975898_20221017,21,0,53710,
1767,975899_20221017,21,1,123160,
1767,975900_20221017,3,0,53712,
1767,975901_20221017,31,0,53712,
1767,975902_20221017,3,1,123161,
1767,975903_20230101,62,0,53712,
1767,975904_20221017,1,1,123162,
1767,975905_20221017,58,1,123159,
1767,975906_20221017,1,1,123158,
1767,975907_20221017,3,1,123158,
1767,975908_20221017,7,1,123158,
1767,975909_20221017,58,0,53707,
1767,975910_20221017,56,1,123158,
1767,975911_20230102,1,0,53707,
1767,975912_20221017,58,0,53707,
1767,975913_20221017,3,0,53707,
1767,975914_20221017,1,0,53715,
1767,975915_20221017,3,1,123158,
1767,975916_20221017,3,0,53715,
1767,975917_20221017,3,1,123158,
1767,975918_20221017,58,0,53707,
1767,975919_20221017,7,1,123159,
1767,975920_20221017,10,0,53715,
1767,975921_20221017,58,1,123159,
1767,975922_20221017,58,1,123158,
1767,975923_20230101,1,0,53715,
1767,975924_20230102,1,1,123159,
1767,975925_20230101,1,1,123158,
1767,975926_20221017,1,0,53715,
1767,975927_20221017,3,1,123158,
1767,975928_20221017,7,1,123159,
1767,975929_20221017,3,0,53707,
1767,975930_20221017,205,0,53715,
1767,975931_20221017,205,1,123158,
1767,975932_20221017,59,0,83011,
1767,975933_20230101,1,1,123158,
1767,975934_20221017,202,1,123159,
1767,975935_20230101,1,0,53707,
1767,975936_20221017,206,1,123158,
1767,975937_20221017,7,0,53715,
1767,975938_20221017,3,1,123163,
1767,975939_20221017,3,0,53718,
1767,975940_20221017,3,0,53718,
1767,975941_20221017,59,1,123164,
1767,975942_20221017,206,0,53715,
1767,975943_20221017,3,0,53718,
1767,975944_20221017,3,1,123163,
1767,975945_20221017,3,1,123163,
1767,975946_20221017,6,1,123165,
1767,975947_20221017,202,0,53707,
1767,975948_20221017,6,0,53721,
1767,975949_20221017,6,0,53722,
1767,975950_20221017,6,1,123166,
14814,975951_20221017,3,0,53724,
14814,975952_20221113,24,1,53725,
14814,975953_20221211,3,1,125263,
14814,975954_20221113,21,1,53727,
1768,975955_20221017,6,1,123167,
1768,975956_20221017,3,1,123168,
1768,975957_20221017,3,0,53730,
1768,975958_20221017,7,1,123168,
1768,975959_20221017,3,0,53731,
1768,975960_20221017,3,1,123168,
1768,975961_20221017,7,0,53730,
1768,975962_20221017,6,0,53732,
1768,975963_20221017,3,0,53730,
1769,975964_20211212,138,1,53735,
1769,975965_20221211,56,1,123169,
1769,975966_20211212,10,0,53736,
1769,975967_20211212,91,0,53737,
1769,975968_20220101,3,0,53738,
1769,975969_20211212,91,1,53739,
1769,975970_20211212,6,1,53739,
1769,975971_20230101,56,0,53736,
1769,975972_20211212,7,0,53740,
1769,975973_20211212,56,1,53735,
1769,975974_20211212,138,0,53736,
1769,975975_20230101,18,1,53735,
1769,975976_20211212,6,0,53741,
1769,975977_20230101,56,1,53735,
1769,975978_20211212,56,0,53742,
1769,975979_20211212,3,0,53736,
1769,975980_20211212,3,0,53743,
1769,975981_20211212,3,1,53744,
1769,975983_20221017,3,1,123169,
1769,975984_20221017,10,1,123170,
1769,975985_20211212,3,0,53748,
1769,975986_20221017,3,0,53749,
1769,975987_20211212,3,0,53750,
1769,975988_20221017,206,1,123170,
1769,975989_20221017,3,0,53751,
1769,975990_20221017,1,0,53746,
1769,975991_20221017,59,1,123170,
1769,975992_20221017,3,0,53746,
1769,975993_20221017,98,0,53751,
1769,975994_20221017,3,0,53746,
1769,975995_20221211,3,1,123170,
1769,975996_20221017,205,0,53749,
1769,975997_20221017,59,1,123171,
1769,975998_20221017,205,1,123170,
1769,975999_20221017,1,0,53746,
1769,976000_20221017,1,0,53746,
1769,976001_20221017,10,1,123170,
1769,976002_20230101,10,0,53746,
1769,976003_20230101,10,1,123170,
1769,976004_20221017,10,0,53751,
1769,976005_20221017,1,1,123170,
1769,976006_20221017,3,0,53751,
1769,976007_20211212,3,1,53754,
1769,976008_20220101,3,1,53744,
1769,976009_20221017,3,1,123171,
1769,976010_20221017,206,0,53749,
1769,976011_20221017,3,1,123170,
1769,976012_20221017,98,1,123171,
1770,976013_20221017,7,1,123172,
1770,976014_20211212,7,1,53756,
1770,976015_20221017,6,0,53757,
1770,976016_20221017,3,0,87005,
1770,976017_20221017,3,0,53759,
1770,976018_20230101,56,1,53760,
1770,976019_20221017,3,0,53761,
1770,976020_20221017,59,0,53762,
1770,976021_20221017,3,1,123173,
1770,976022_20221017,7,0,53764,
1770,976023_20221017,3,1,123174,
1770,976024_20221017,3,0,53766,
1770,976025_20220101,3,1,53760,
1770,976026_20221017,56,0,53761,
1770,976027_20230101,56,0,53767,
1770,976028_20211212,56,1,53768,
1770,976029_20221017,3,1,123175,
1770,976030_20221017,3,1,123172,
1770,976031_20211212,6,0,53770,
1770,976032_20211212,6,1,53771,
1770,976033_20221017,56,1,123174,
1770,976034_20230101,58,0,53772,
1770,976035_20211212,6,0,53773,
1770,976036_20211212,82,0,53774,
1770,976037_20211212,7,1,53775,
20362,976038_20221017,6,1,123176,
1772,976039_20221017,98,0,53779,
1772,976040_20211212,112,1,53776,
1772,976041_20221017,56,1,123177,
1772,976044_20221017,3,1,123178,
1772,976045_20221017,3,0,53779,
1772,976046_20211212,10,1,53776,
1772,976047_20221017,98,0,79270,
1772,976048_20221017,98,1,123177,
1772,976049_20221017,59,1,123179,
1772,976050_20221017,3,0,53781,
1772,976051_20221017,3,1,123177,
1772,976052_20221017,24,0,53781,
1772,976053_20211212,24,1,53782,
1772,976054_20211212,7,1,53783,
1772,976055_20221017,3,1,123180,
1772,976056_20211212,7,0,53784,
1772,976057_20211212,207,1,87006,
1772,976058_20221017,21,0,53781,
1772,976059_20221017,3,1,123181,
1772,976060_20230101,10,0,53784,
1772,976061_20221017,98,1,123177,
1772,976062_20221017,3,0,79270,
1772,976063_20211212,98,0,53784,
1772,976064_20230101,112,1,53776,
